EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 115695 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115695,20101102,   40,    0
115695,20101103,   62,    0
115695,20101104,   73,    0
115695,20101105,   72,    0
115695,20101106,   45,    0
115695,20101107,   12,    0
115695,20101108,   44,    0
115695,20101109,   31,    0
115695,20101110,   39,    0
115695,20101111,   85,    0
115695,20101112,   94,    0
115695,20101113,  109,    0
115695,20101114,   79,    0
115695,20101115,   21,    0
115695,20101116,   23,    0
115695,20101117,   28,    0
115695,20101118,   16,    0
115695,20101119,   18,    0
115695,20101120,   24,    0
115695,20101121,   41,    0
115695,20101122,   25,    0
115695,20101123,   25,    0
115695,20101124,   38,    0
115695,20101125,   20,    0
115695,20101126,   18,    0
115695,20101127,   20,    0
115695,20101128,   35,    0
115695,20101129,   26,    0
115695,20101130,   33,    0
115695,20101201,   56,    0
115695,20101202,   14,    0
115695,20101203,   17,    0
115695,20101204,   50,    0
115695,20101205,   52,    0
115695,20101206,   41,    0
115695,20101207,   37,    0
115695,20101208,   32,    0
115695,20101209,   42,    0
115695,20101210,   43,    0
115695,20101211,   49,    0
115695,20101212,   34,    0
115695,20101213,   29,    0
115695,20101214,   30,    0
115695,20101215,   22,    0
115695,20101216,   50,    0
115695,20101217,   23,    0
115695,20101218,   38,    0
115695,20101219,   51,    0
115695,20101220,   26,    0
115695,20101221,   14,    0
115695,20101222,   33,    0
115695,20101223,   46,    0
115695,20101224,   33,    0
115695,20101225,   27,    0
115695,20101226,   21,    0
115695,20101227,   25,    0
115695,20101228,   13,    0
115695,20101229,   14,    0
115695,20101230,   25,    0
115695,20101231,   13,    0
115695,20110101,   20,    0
115695,20110102,   13,    0
115695,20110103,   16,    0
115695,20110104,   24,    0
115695,20110105,   27,    0
115695,20110106,   76,    0
115695,20110107,   59,    0
115695,20110108,   84,    0
115695,20110109,   36,    0
115695,20110110,   13,    0
115695,20110111,   41,    0
115695,20110112,   61,    0
115695,20110113,   78,    0
115695,20110114,   72,    0
115695,20110115,   58,    0
115695,20110116,   31,    0
115695,20110117,   24,    0
115695,20110118,   37,    0
115695,20110119,   19,    0
115695,20110120,   23,    0
115695,20110121,   35,    0
115695,20110122,   21,    0
115695,20110123,   11,    0
115695,20110124,   13,    0
115695,20110125,   43,    0
115695,20110126,   29,    0
115695,20110127,   48,    0
115695,20110128,   55,    0
115695,20110129,   40,    0
115695,20110130,   51,    0
115695,20110131,   28,    0
115695,20110201,   26,    0
115695,20110202,   35,    0
115695,20110203,   47,    0
115695,20110204,   82,    0
115695,20110205,   88,    0
115695,20110206,   70,    0
115695,20110207,   53,    0
115695,20110208,   22,    0
115695,20110209,   20,    0
115695,20110210,   37,    0
115695,20110211,   53,    0
115695,20110212,   30,    0
115695,20110213,   23,    0
115695,20110214,   21,    0
115695,20110215,   27,    0
115695,20110216,   26,    0
115695,20110217,   35,    0
115695,20110218,   20,    0
115695,20110219,   24,    0
115695,20110220,   45,    0
115695,20110221,   37,    0
115695,20110222,   39,    0
115695,20110223,   22,    0
115695,20110224,   18,    0
115695,20110225,   13,    0
115695,20110226,   31,    0
115695,20110227,   32,    0
115695,20110228,   29,    0
115695,20110301,   56,    0
115695,20110302,   77,    0
115695,20110303,   58,    0
115695,20110304,   46,    0
115695,20110305,   38,    0
115695,20110306,   50,    0
115695,20110307,   56,    0
115695,20110308,   37,    0
115695,20110309,   54,    0
115695,20110310,   67,    0
115695,20110311,   45,    0
115695,20110312,   54,    0
115695,20110313,   40,    0
115695,20110314,   14,    0
115695,20110315,   51,    0
115695,20110316,   70,    0
115695,20110317,   30,    0
115695,20110318,   30,    0
115695,20110319,   38,    0
115695,20110320,   24,    0
115695,20110321,   30,    0
115695,20110322,   33,    0
115695,20110323,   38,    0
115695,20110324,   34,    0
115695,20110325,   25,    0
115695,20110326,   28,    0
115695,20110327,   25,    0
115695,20110328,   27,    0
115695,20110329,   27,    0
115695,20110330,   31,    0
115695,20110331,   63,    0
115695,20110401,   39,    0
115695,20110402,   25,    0
115695,20110403,   17,    0
115695,20110404,   32,    0
115695,20110405,   35,    0
115695,20110406,   24,    0
115695,20110407,   27,    0
115695,20110408,   22,    0
115695,20110409,   30,    0
115695,20110410,   30,    0
115695,20110411,   30,    0
115695,20110412,   38,    0
115695,20110413,   23,    0
115695,20110414,   24,    0
115695,20110415,   32,    0
115695,20110416,   29,    0
115695,20110417,   35,    0
115695,20110418,   32,    0
115695,20110419,   24,    0
115695,20110420,   21,    0
115695,20110421,   18,    0
115695,20110422,   26,    0
115695,20110423,   27,    0
115695,20110424,   16,    0
115695,20110425,   39,    0
115695,20110426,   33,    0
115695,20110427,   31,    0
115695,20110428,   22,    0
115695,20110429,   43,    0
115695,20110430,   52,    0
115695,20110501,   49,    0
115695,20110502,   47,    0
115695,20110503,   44,    0
115695,20110504,   22,    0
115695,20110505,   24,    0
115695,20110506,   24,    0
115695,20110507,   36,    0
115695,20110508,   27,    0
115695,20110509,   24,    0
115695,20110510,   24,    0
115695,20110511,   16,    0
115695,20110512,   27,    0
115695,20110513,   15,    0
115695,20110514,   21,    0
115695,20110515,   24,    0
115695,20110516,   41,    0
115695,20110517,   39,    0
115695,20110518,   23,    0
115695,20110519,   20,    0
115695,20110520,   22,    0
115695,20110521,   19,    0
115695,20110522,   37,    0
115695,20110523,   27,    0
115695,20110524,   29,    0
115695,20110525,   23,    0
115695,20110526,   55,    0
115695,20110527,   35,    0
115695,20110528,   35,    0
115695,20110529,   40,    0
115695,20110530,   32,    0
115695,20110531,   26,    0
115695,20110601,   44,    0
115695,20110602,   61,    0
115695,20110603,   61,    0
115695,20110604,   49,    0
115695,20110605,   24,    0
115695,20110606,   28,    0
115695,20110607,   22,    0
115695,20110608,   31,    0
115695,20110609,   20,    0
115695,20110610,   21,    0
115695,20110611,   25,    0
115695,20110612,   15,    0
115695,20110613,   29,    0
115695,20110614,   22,    0
115695,20110615,   24,    0
115695,20110616,   44,    0
115695,20110617,   24,    0
115695,20110618,   76,    0
115695,20110619,   59,    0
115695,20110620,   40,    0
115695,20110621,   43,    0
115695,20110622,   36,    0
115695,20110623,   45,    0
115695,20110624,   29,    0
115695,20110625,   32,    0
115695,20110626,   22,    0
115695,20110627,   25,    0
115695,20110628,   24,    0
115695,20110629,   26,    0
115695,20110630,   21,    0
115695,20110701,   21,    0
115695,20110702,   17,    0
115695,20110703,   25,    0
115695,20110704,   34,    0
115695,20110705,   26,    0
115695,20110706,   41,    0
115695,20110707,   35,    0
115695,20110708,   48,    0
115695,20110709,   46,    0
115695,20110710,   15,    0
115695,20110711,   15,    0
115695,20110712,   34,    0
115695,20110713,   27,    0
115695,20110714,   53,    0
115695,20110715,   36,    0
115695,20110716,   46,    0
115695,20110717,   64,    0
115695,20110718,   58,    0
115695,20110719,   27,    0
115695,20110720,   26,    0
115695,20110721,   15,    0
115695,20110722,   19,    0
115695,20110723,   29,    0
115695,20110724,   40,    0
115695,20110725,   20,    0
115695,20110726,   20,    0
115695,20110727,   18,    0
115695,20110728,   13,    0
115695,20110729,   22,    0
115695,20110730,   19,    0
115695,20110731,   14,    0
115695,20110801,   21,    0
115695,20110802,   24,    0
115695,20110803,   34,    0
115695,20110804,   29,    0
115695,20110805,   32,    0
115695,20110806,   22,    0
115695,20110807,   43,    0
115695,20110808,   57,    0
115695,20110809,   43,    0
115695,20110810,   33,    0
115695,20110811,   49,    0
115695,20110812,   36,    0
115695,20110813,   27,    0
115695,20110814,   33,    0
115695,20110815,   21,    0
115695,20110816,   19,    0
115695,20110817,   16,    0
115695,20110818,   32,    0
115695,20110819,   41,    0
115695,20110820,   20,    0
115695,20110821,   28,    0
115695,20110822,   37,    0
115695,20110823,   40,    0
115695,20110824,   25,    0
115695,20110825,   20,    0
115695,20110826,   41,    0
115695,20110827,   53,    0
115695,20110828,   34,    0
115695,20110829,   33,    0
115695,20110830,   18,    0
115695,20110831,   21,    0
115695,20110901,   19,    0
115695,20110902,   20,    0
115695,20110903,   21,    0
115695,20110904,   39,    0
115695,20110905,   53,    0
115695,20110906,   73,    0
115695,20110907,   68,    0
115695,20110908,   57,    0
115695,20110909,   29,    0
115695,20110910,   31,    0
115695,20110911,   29,    0
115695,20110912,   67,    0
115695,20110913,   44,    0
115695,20110914,   37,    0
115695,20110915,   19,    0
115695,20110916,   32,    0
115695,20110917,   36,    0
115695,20110918,   48,    0
115695,20110919,   30,    0
115695,20110920,   18,    0
115695,20110921,   17,    0
115695,20110922,   23,    0
115695,20110923,   14,    0
115695,20110924,   20,    0
115695,20110925,   14,    0
115695,20110926,   19,    0
115695,20110927,   18,    0
115695,20110928,   32,    0
115695,20110929,   32,    0
115695,20110930,   19,    0
115695,20111001,   18,    0
115695,20111002,   14,    0
115695,20111003,   17,    0
115695,20111004,   33,    0
115695,20111005,   41,    0
115695,20111006,   62,    0
115695,20111007,   46,    0
115695,20111008,   31,    0
115695,20111009,   32,    0
115695,20111010,   55,    0
115695,20111011,   61,    0
115695,20111012,   44,    0
115695,20111013,   35,    0
115695,20111014,   44,    0
115695,20111015,   45,    0
115695,20111016,   20,    0
115695,20111017,   17,    0
115695,20111018,   52,    0
115695,20111019,   38,    0
115695,20111020,   19,    0
115695,20111021,   14,    0
115695,20111022,   24,    0
115695,20111023,   22,    0
115695,20111024,   37,    0
115695,20111025,   31,    0
115695,20111026,   45,    0
115695,20111027,   25,    0
115695,20111028,   15,    0
115695,20111029,   15,    0
115695,20111030,   17,    0
115695,20111031,   18,    0
115695,20111101,   23,    0
115695,20111102,   35,    0
115695,20111103,   54,    0
115695,20111104,   39,    0
115695,20111105,   26,    0
115695,20111106,   43,    0
115695,20111107,   38,    0
115695,20111108,   25,    0
115695,20111109,   13,    0
115695,20111110,   16,    0
115695,20111111,   24,    0
115695,20111112,   26,    0
115695,20111113,   23,    0
115695,20111114,   11,    0
115695,20111115,   12,    0
115695,20111116,   13,    0
115695,20111117,   14,    0
115695,20111118,   13,    0
115695,20111119,   16,    0
115695,20111120,   13,    0
115695,20111121,   12,    0
115695,20111122,   12,    0
115695,20111123,   12,    0
115695,20111124,   11,    0
115695,20111125,   39,    0
115695,20111126,   46,    0
115695,20111127,   63,    0
115695,20111128,   11,    0
115695,20111129,   27,    0
115695,20111130,   26,    0
115695,20111201,   50,    0
115695,20111202,   52,    0
115695,20111203,   77,    0
115695,20111204,   57,    0
115695,20111205,   61,    0
115695,20111206,   60,    0
115695,20111207,   74,    0
115695,20111208,   73,    0
115695,20111209,   68,    0
115695,20111210,   30,    0
115695,20111211,   24,    0
115695,20111212,   69,    0
115695,20111213,   98,    0
115695,20111214,   98,    0
115695,20111215,   84,    0
115695,20111216,  106,    0
115695,20111217,   38,    0
115695,20111218,   36,    0
115695,20111219,   39,    0
115695,20111220,   40,    0
115695,20111221,   30,    0
115695,20111222,   27,    0
115695,20111223,   51,    0
115695,20111224,   48,    0
115695,20111225,   52,    0
115695,20111226,   35,    0
115695,20111227,   14,    0
115695,20111228,   48,    0
115695,20111229,   69,    0
115695,20111230,   44,    0
115695,20111231,   37,    0
115695,20120101,   77,    0
115695,20120102,   57,    0
115695,20120103,  101,    0
115695,20120104,   72,    0
115695,20120105,   90,    0
115695,20120106,   43,    0
115695,20120107,   58,    0
115695,20120108,   37,    0
115695,20120109,   35,    0
115695,20120110,   19,    0
115695,20120111,   26,    0
115695,20120112,   51,    0
115695,20120113,   26,    0
115695,20120114,   13,    0
115695,20120115,   37,    0
115695,20120116,   52,    0
115695,20120117,   13,    0
115695,20120118,   37,    0
115695,20120119,   73,    0
115695,20120120,   50,    0
115695,20120121,   60,    0
115695,20120122,   64,    0
115695,20120123,   36,    0
115695,20120124,   22,    0
115695,20120125,   19,    0
115695,20120126,   29,    0
115695,20120127,   16,    0
115695,20120128,   22,    0
115695,20120129,   45,    0
115695,20120130,   23,    0
115695,20120131,   42,    0
115695,20120201,   70,    0
115695,20120202,   74,    0
115695,20120203,   40,    0
115695,20120204,   26,    0
115695,20120205,   24,    0
115695,20120206,   27,    0
115695,20120207,   50,    0
115695,20120208,   56,    0
115695,20120209,   27,    0
115695,20120210,   46,    0
115695,20120211,   43,    0
115695,20120212,   21,    0
115695,20120213,   24,    0
115695,20120214,   24,    0
115695,20120215,   40,    0
115695,20120216,   18,    0
115695,20120217,   36,    0
115695,20120218,   54,    0
115695,20120219,   36,    0
115695,20120220,   13,    0
115695,20120221,   20,    0
115695,20120222,   26,    0
115695,20120223,   51,    0
115695,20120224,   44,    0
115695,20120225,   24,    0
115695,20120226,   20,    0
115695,20120227,   26,    0
115695,20120228,   36,    0
115695,20120229,   19,    0
115695,20120301,   36,    0
115695,20120302,   19,    0
115695,20120303,   21,    0
115695,20120304,   28,    0
115695,20120305,   75,    0
115695,20120306,   31,    0
115695,20120307,   45,    0
115695,20120308,   24,    0
115695,20120309,   17,    0
115695,20120310,   20,    0
115695,20120311,   22,    0
115695,20120312,   19,    0
115695,20120313,   31,    0
115695,20120314,   31,    0
115695,20120315,   18,    0
115695,20120316,   19,    0
115695,20120317,   41,    0
115695,20120318,   31,    0
115695,20120319,   26,    0
115695,20120320,   14,    0
115695,20120321,   35,    0
115695,20120322,   48,    0
115695,20120323,   34,    0
